progress,score,time
5.729395427,0.996745959,216.864631891
5.758853001,0.996840424,217.981054068
5.788328656,0.996932206,219.097622871
5.817719209,0.997021164,220.214279175
5.847154129,0.997107468,221.330789089
5.876586915,0.997191192,222.447157860
5.906012391,0.997273105,223.562228918
5.935446982,0.997352181,224.678388834
5.964861839,0.997429045,225.794761896
5.994321281,0.997503626,226.910631180
6.023775844,0.997576285,228.026750088
6.053216905,0.997646646,229.143051863
6.082914849,0.997714995,230.261826992
6.112398537,0.997781784,231.378096104
6.141837633,0.997846136,232.494270802
6.171299862,0.997908757,233.610245943
6.200724044,0.997969152,234.726410866
6.230106334,0.998027828,235.842342138
6.259540682,0.998085099,236.958513021
6.288985465,0.998140507,238.074404955
6.318468055,0.998194583,239.190654039
6.347815587,0.998246956,240.302447081
6.377217290,0.998297819,241.418215036
6.406663815,0.998347298,242.534334898
6.436101297,0.998395374,243.650539875
6.465567901,0.998442271,244.766552925
6.494999239,0.998487267,245.882519960
6.524385600,0.998531235,246.998505116
6.553827485,0.998573714,248.114388943
6.583267354,0.998615192,249.230489969
6.612666814,0.998655453,250.346395016
6.642073843,0.998694455,251.462401867
6.671455384,0.998732191,252.576674938
6.700899874,0.998769181,253.692618847
6.730331421,0.998804874,254.808724165
6.759787965,0.998839547,255.924678087
6.789154629,0.998873201,257.040785074
6.818600175,0.998905903,258.156702995
6.848067065,0.998937702,259.272852898
6.877506245,0.998968587,260.388586998
6.907167522,0.998998616,261.508461952
6.936561885,0.999027871,262.624575853
6.965942383,0.999056053,263.740050077
6.995401789,0.999083496,264.856051922
7.024858306,0.999110144,265.972137213
7.054260254,0.999135875,267.088200092
7.083715399,0.999160927,268.204344034
7.113157709,0.999185223,269.320382118
7.142579538,0.999208796,270.436248064
7.172062187,0.999231703,271.552299976
7.201471420,0.999254017,272.668284178
7.230932357,0.999275790,273.784499168
7.260260034,0.999296726,274.895943165
7.289711043,0.999317114,276.011913061
7.319192411,0.999336901,277.128035069
7.348594666,0.999356158,278.244128942
7.378051293,0.999374955,279.360132933
7.407487520,0.999393124,280.475945234
7.436965943,0.999410836,281.591890097
7.466484748,0.999427942,282.708765030
7.495935555,0.999444711,283.824839115
7.525377980,0.999460741,284.940841198
7.554831311,0.999476372,286.056753159
7.584283887,0.999491517,287.172576904
7.613646606,0.999506274,288.288774967
7.643081098,0.999520608,289.404498100
7.672523499,0.999534596,290.520255804
7.701957463,0.999548160,291.636229992
7.731292725,0.999561188,292.748791933
7.760665757,0.999573922,293.864812851
7.790053271,0.999586219,294.979156971
7.819470814,0.999598120,296.094172001
7.848889163,0.999609798,297.208329201
7.878484249,0.999621149,298.327269077
7.907902772,0.999632105,299.443237066
7.937333602,0.999642725,300.558890820
7.966791537,0.999653052,301.674669981
7.996227008,0.999663052,302.790589094
8.025612604,0.999672780,303.906174898
8.055037851,0.999682269,305.021970987
8.084447390,0.999691388,306.137590885
8.113893660,0.999700377,307.253196001
8.143348694,0.999709107,308.368976116
8.172756473,0.999717549,309.484602928
8.202220576,0.999725736,310.600197077
8.231669899,0.999733667,311.715992928
8.261110447,0.999741374,312.831616879
8.290702820,0.999748948,313.950329065
8.320174831,0.999756208,315.066203117
8.349611423,0.999763247,316.181963921
8.379061893,0.999770149,317.297678947
8.408521869,0.999776797,318.413311958
8.437917176,0.999783257,319.529088974
8.467339683,0.999789526,320.644809961
8.496814422,0.999795658,321.760719061
8.526267223,0.999801582,322.876502991
8.555717469,0.999807359,323.992324114
8.585130573,0.999812971,325.108113050
8.614576560,0.999818382,326.223826170
8.644021059,0.999823651,327.339493036
8.673455423,0.999828829,328.455003023
8.702862333,0.999833794,329.570744038
8.732306079,0.999838588,330.686288118
8.761775472,0.999843196,331.802156925
8.791211796,0.999847777,332.917808056
8.820649113,0.999852200,334.033411026
8.850028992,0.999856497,335.148895979
8.879463196,0.999860672,336.264407873
8.908898864,0.999864695,337.379870892
8.938328096,0.999868592,338.495540857
8.967677500,0.999872418,339.607617855
8.997055770,0.999876134,340.723297834
9.026475480,0.999879707,341.838896990
9.055882881,0.999883202,342.954229832
9.085319609,0.999886574,344.069748878
9.114993782,0.999889841,345.187220097
9.144419065,0.999893033,346.302686214
9.173808928,0.999896182,347.415634155
9.203263342,0.999899235,348.531553984
9.232705737,0.999902166,349.647120953
9.262042834,0.999904997,350.762593031
9.291503907,0.999907753,351.878185034
9.320912544,0.999910403,352.993314981
9.350336722,0.999912996,354.108963966
9.379781617,0.999915497,355.224452972
9.409121857,0.999917933,356.339812994
9.438445468,0.999920259,357.450649023
9.467887879,0.999922572,358.566227198
9.497316769,0.999924766,359.681473017
9.526732109,0.999926948,360.797119856
9.556121073,0.999929079,361.912504911
9.585550674,0.999931130,363.028239012
9.614989430,0.999933149,364.143929005
9.644409180,0.999935109,365.258401871
9.673850212,0.999936982,366.374303818
9.703300477,0.999938785,367.489929199
9.732742310,0.999940566,368.605553150
9.762174645,0.999942294,369.721238852
9.791582334,0.999943944,370.836817980
9.820963480,0.999945538,371.952343941
9.850415330,0.999947109,373.067894936
9.879875184,0.999948638,374.183521986
9.909339633,0.999950108,375.299049854
9.938793373,0.999951550,376.414535999
9.968175799,0.999952957,377.529981136
9.997646429,0.999954334,378.645512104
10.027092282,0.999955652,379.761003017
10.056544660,0.999956913,380.876437902
10.086310168,0.999958185,381.997714996
10.115744126,0.999959379,383.113065958
10.145161745,0.999960560,384.228492975
10.174478882,0.999961690,385.339750051
10.203913019,0.999962786,386.455219984
10.233267179,0.999963868,387.568696976
10.262710533,0.999964924,388.684324980
10.292167664,0.999965919,389.799913883
10.321586589,0.999966923,390.914245129
10.350975339,0.999967858,392.027267933
10.380347900,0.999968779,393.142547131
10.409759893,0.999969676,394.257894039
10.439156963,0.999970542,395.370890856
10.468605042,0.999971398,396.486508846
10.498012462,0.999972229,397.603307962
10.527379218,0.999973030,398.718858004
10.556826124,0.999973827,399.834460974
10.586253579,0.999974572,400.950177908
10.615695993,0.999975302,402.065609217
10.645117639,0.999976039,403.181424141
10.674541363,0.999976711,404.297236204
10.703996018,0.999977389,405.412761927
10.733426881,0.999978046,406.528225899
10.762846582,0.999978689,407.643706083
10.792220088,0.999979294,408.759082794
10.821664246,0.999979914,409.874522924
10.851048771,0.999980497,410.988497972
10.880476435,0.999981080,412.103482962
10.909910308,0.999981620,413.218905926
10.939266663,0.999982150,414.334355116
10.968701159,0.999982642,415.449918032
10.998164488,0.999983126,416.565579891
11.027625523,0.999983622,417.681176901
11.057279918,0.999984115,418.800863981
11.086711844,0.999984574,419.916344881
11.116310503,0.999985026,421.036945105
11.145938048,0.999985468,422.157588243
11.175457095,0.999985896,423.278182983
11.204873658,0.999986309,424.397856951
11.234482892,0.999986706,425.518126965
11.264122725,0.999987092,426.638554096
11.293670238,0.999987482,427.751613140
11.323432709,0.999987834,428.872121096
11.353221723,0.999988192,429.992779970
11.383157686,0.999988534,431.113580942
11.413093432,0.999988882,432.234391928
11.442993566,0.999989215,433.355195999
11.473001382,0.999989529,434.480786085
11.502441823,0.999989838,435.601356030
11.532025725,0.999990134,436.722035885
11.561511225,0.999990412,437.842569828
11.590998708,0.999990689,438.959537029
11.620517548,0.999990975,440.080270052
11.650083210,0.999991237,441.200636148
11.679643120,0.999991491,442.321228981
11.709152147,0.999991729,443.441668987
11.738690206,0.999991974,444.562120199
11.768232232,0.999992208,445.682866096
11.797753494,0.999992435,446.803544044
11.827246302,0.999992660,447.920044899
11.856567383,0.999992871,449.030782223
11.886465219,0.999993071,450.157441854
11.916059820,0.999993282,451.278189898
11.945631004,0.999993477,452.398633957
11.975197772,0.999993659,453.519309044
12.004730225,0.999993847,454.639926910
12.034055627,0.999994020,455.753160000
12.063928747,0.999994200,456.873913050
12.093603265,0.999994381,457.994509935
12.123500400,0.999994553,459.115299940
12.152999878,0.999994706,460.236068964
12.182587792,0.999994861,461.356503963
12.212147043,0.999995003,462.477047920
12.241722107,0.999995156,463.597530127
12.271274866,0.999995295,464.717866898
12.301012778,0.999995424,465.843173981
12.330333682,0.999995559,466.956057072
12.359812173,0.999995694,468.074012995
12.389409875,0.999995824,469.194823980
12.418952942,0.999995944,470.315361023
12.448461247,0.999996064,471.435759068
12.477883616,0.999996175,472.551370859
12.507464162,0.999996292,473.672008038
12.537032275,0.999996395,474.792655945
12.566621609,0.999996500,475.913326979
12.595977784,0.999996597,477.026627064
12.625374998,0.999996694,478.139858007
12.654739476,0.999996794,479.251749039
12.684092379,0.999996897,480.363590956
12.713432266,0.999996994,481.474595070
12.742949588,0.999997084,482.595273018
12.772510980,0.999997165,483.715793133
12.802062131,0.999997244,484.836396933
12.831620696,0.999997329,485.956828117
12.861045385,0.999997402,487.073390007
12.890532994,0.999997477,488.191468000
12.920090107,0.999997552,489.311967850
12.949625382,0.999997623,490.432466984
12.979043039,0.999997690,491.547554016
13.008533500,0.999997749,492.668069124
13.038284302,0.999997813,493.791695118
13.067898848,0.999997873,494.912199020
13.097284201,0.999997931,496.027003050
13.126842424,0.999997987,497.147494078
13.156216586,0.999998051,498.263532877
13.185778534,0.999998107,499.383977890
13.215362549,0.999998160,500.504374981
13.244943708,0.999998213,501.624898911
13.274505616,0.999998261,502.745461941
13.304090202,0.999998316,503.866093874
13.333663941,0.999998366,504.986903906
13.363239976,0.999998412,506.107666016
13.392825326,0.999998457,507.228399992
13.422332441,0.999998500,508.348953009
13.451903950,0.999998546,509.469551086
13.481467717,0.999998590,510.590275049
13.510864258,0.999998631,511.701879978
13.540423748,0.999998674,512.822527885
13.569952047,0.999998712,513.943196058
13.599517926,0.999998750,515.063892841
13.629074480,0.999998778,516.184532881
13.658653615,0.999998816,517.305374861
13.688331604,0.999998853,518.428778887
13.717899571,0.999998884,519.549438000
13.747439770,0.999998915,520.669780970
13.777030945,0.999998952,521.790517807
13.806361544,0.999998983,522.903027773
13.835632703,0.999999010,524.014153957
13.865173340,0.999999031,525.134697199
13.894600187,0.999999061,526.249642849
13.924180364,0.999999087,527.370296955
13.953758569,0.999999113,528.490926981
13.983302496,0.999999141,529.611663103
14.012865833,0.999999168,530.732513905
14.042442061,0.999999191,531.853086948
14.072006226,0.999999210,532.973720074
14.101878233,0.999999234,534.100554943
14.131403447,0.999999256,535.221092939
14.160926819,0.999999278,536.341704130
14.190429688,0.999999296,537.460126877
14.219896818,0.999999318,538.576991796
14.249394529,0.999999337,539.697597027
14.278905078,0.999999355,540.815774202
14.308463196,0.999999373,541.936545849
14.337985036,0.999999391,543.055027962
14.367532535,0.999999411,544.175586939
14.397049536,0.999999425,545.296078920
14.426620135,0.999999439,546.416569948
14.456169129,0.999999453,547.537322998
14.485739723,0.999999468,548.657986879
14.515581067,0.999999483,549.783283949
14.545135426,0.999999499,550.903539896
14.574429426,0.999999513,552.014256954
14.603993759,0.999999529,553.134751797
14.633549759,0.999999542,554.255606890
14.663087689,0.999999560,555.376225948
14.692650465,0.999999571,556.496952057
14.722240224,0.999999582,557.617612839
14.751787284,0.999999593,558.738299131
14.781343762,0.999999606,559.858851910
14.810777719,0.999999617,560.976648092
14.840332032,0.999999627,562.097396851
14.869644166,0.999999635,563.208235025
14.898959238,0.999999645,564.320024967
14.928761367,0.999999655,565.445151806
14.958303859,0.999999664,566.565846920
14.987768247,0.999999672,567.682814121
15.017339970,0.999999683,568.803369999
15.046912875,0.999999693,569.923845053
15.076423645,0.999999703,571.044277906
15.105791502,0.999999711,572.157989979
15.135368348,0.999999720,573.278785944
15.164722206,0.999999728,574.392282009
15.194042967,0.999999735,575.504117966
15.223547624,0.999999743,576.624950886
15.253117270,0.999999747,577.745431900
15.282661438,0.999999755,578.865893126
15.312241449,0.999999761,579.986603022
15.341983083,0.999999768,581.110260963
15.371510734,0.999999773,582.230785847
15.401062012,0.999999779,583.351361990
15.430615855,0.999999786,584.471856117
15.460178410,0.999999792,585.592311859
15.489660840,0.999999798,586.712862968
15.519221121,0.999999805,587.833681107
15.548625535,0.999999811,588.949728966
15.578178406,0.999999817,590.070256948
15.607756367,0.999999821,591.190917969
15.637270825,0.999999825,592.311435938
15.666806695,0.999999829,593.431881189
15.696380977,0.999999835,594.552648067
15.725746155,0.999999839,595.665426016
15.755526692,0.999999844,596.789175987
15.785095178,0.999999848,597.909996033
15.814442892,0.999999852,599.022251844
15.844014715,0.999999856,600.142908096
15.873603821,0.999999859,601.263646126
15.903107223,0.999999862,602.384150982
15.932677418,0.999999866,603.504865885
15.962226805,0.999999871,604.625523806
15.991744996,0.999999873,605.746409893
16.021317080,0.999999876,606.866914988
16.050832100,0.999999879,607.987476826
16.080391392,0.999999884,609.107842922
16.109953097,0.999999888,610.228338003
16.139252202,0.999999891,611.339358091
16.168934750,0.999999894,612.461827993
16.198458349,0.999999899,613.582484007
16.228026359,0.999999902,614.703102827
16.257599137,0.999999905,615.823550940
16.287178479,0.999999908,616.943361998
16.316711426,0.999999911,618.064018011
16.346290589,0.999999913,619.184669018
16.375852447,0.999999914,620.305382967
16.405418998,0.999999917,621.425949097
16.434984680,0.999999919,622.546343088
16.464483144,0.999999921,623.666825771
16.494022498,0.999999922,624.787533045
16.523591868,0.999999924,625.907851934
16.553161289,0.999999927,627.028249025
16.582968322,0.999999929,628.152334929
16.612535704,0.999999930,629.272855997
16.642104028,0.999999931,630.393265963
16.671690101,0.999999934,631.514117956
16.701240322,0.999999935,632.634718180
16.730764871,0.999999937,633.755182028
16.760101319,0.999999938,634.868067980
16.789459229,0.999999940,635.980216026
16.819038239,0.999999941,637.100889921
16.848614463,0.999999944,638.221531153
16.878106153,0.999999946,639.341917038
16.907616300,0.999999947,640.462001085
16.937213085,0.999999948,641.582784891
16.966758728,0.999999951,642.703158855
16.996650696,0.999999953,643.829593897
17.026190841,0.999999953,644.950242996
17.055756387,0.999999954,646.070754051
17.085344739,0.999999956,647.191153049
17.114896313,0.999999958,648.311497211
17.144378663,0.999999960,649.431998014
17.173937222,0.999999961,650.552414179
17.203524324,0.999999963,651.672969103
17.233078003,0.999999964,652.793429852
17.262643784,0.999999964,653.913789034
17.292160622,0.999999965,655.034476995
17.321742406,0.999999966,656.155336142
17.351317727,0.999999966,657.275759935
17.380877442,0.999999967,658.396349192
17.410802749,0.999999969,659.523223877
17.440200806,0.999999970,660.637184858
17.469775147,0.999999970,661.758009911
17.499347176,0.999999971,662.878561020
17.528902901,0.999999972,663.999038935
17.558313269,0.999999972,665.116671801
17.587804297,0.999999973,666.237058878
17.617384417,0.999999974,667.357707024
17.646943251,0.999999975,668.478384018
17.676514008,0.999999976,669.599134207
17.705974860,0.999999977,670.719862938
17.735502044,0.999999977,671.840280056
17.765048759,0.999999978,672.960974932
17.794364930,0.999999978,674.071752071
17.823844910,0.999999980,675.186489105
17.853357184,0.999999980,676.307241917
17.882898819,0.999999980,677.427802086
17.912478240,0.999999981,678.548521042
17.942062378,0.999999981,679.669289827
17.971595232,0.999999981,680.789911032
18.001186197,0.999999981,681.910367966
18.030730298,0.999999982,683.030803204
18.060287476,0.999999982,684.151326895
18.089846591,0.999999983,685.271676064
18.119369143,0.999999983,686.392261982
18.148947483,0.999999984,687.512980223
18.178501182,0.999999984,688.633728981
18.207948353,0.999999984,689.749947071
18.237657649,0.999999984,690.874562979
18.266980738,0.999999985,691.987412930
18.296544503,0.999999986,693.107646942
18.326088899,0.999999986,694.228112936
18.355430603,0.999999987,695.340538979
18.384714010,0.999999987,696.451952934
18.414289943,0.999999988,697.572394848
18.443834225,0.999999988,698.692815065
18.473347508,0.999999988,699.811326981
18.502873961,0.999999988,700.931730986
18.532396500,0.999999989,702.052165985
18.561974296,0.999999989,703.172928810
18.591527871,0.999999989,704.293435097
18.621110719,0.999999989,705.413919926
18.650931324,0.999999990,706.539189816
18.680334854,0.999999991,707.655173063
18.709602356,0.999999991,708.767049789
18.738936676,0.999999991,709.878780127
18.768491837,0.999999992,710.999463081
18.797765219,0.999999992,712.111835003
18.827324047,0.999999992,713.232468128
18.856769342,0.999999993,714.349249840
18.886087396,0.999999993,715.461141825
18.915624694,0.999999993,716.581645966
18.945001205,0.999999994,717.697100878
18.974388123,0.999999994,718.810860872
19.003974889,0.999999994,719.931605816
19.033342499,0.999999994,721.043776989
19.062926420,0.999999994,722.164345980
19.092455980,0.999999994,723.285131931
19.122029630,0.999999994,724.405561924
19.151614821,0.999999994,725.526191950
19.181167520,0.999999994,726.646929026
19.210731557,0.999999994,727.767638922
19.240256619,0.999999994,728.886429071
19.269824577,0.999999994,730.006952047
19.299425772,0.999999994,731.127653122
19.328840122,0.999999994,732.242605925
19.358128995,0.999999994,733.353866816
19.387695286,0.999999994,734.474537849
19.417249503,0.999999995,735.595024109
19.446842931,0.999999995,736.715599060
19.476346371,0.999999995,737.833245039
19.505820349,0.999999995,738.953503847
19.535387762,0.999999995,740.074046135
19.564971055,0.999999995,741.194625854
19.594508315,0.999999996,742.315529108
19.624058472,0.999999996,743.436086893
19.653495789,0.999999996,744.556740046
19.683047710,0.999999996,745.677125931
19.712584029,0.999999996,746.797866821
19.742135426,0.999999997,747.918307066
19.771648252,0.999999997,749.038723946
19.801064568,0.999999997,750.153877974
19.830648383,0.999999997,751.274557114
19.860206604,0.999999997,752.394993067
19.889770092,0.999999997,753.515513897
19.919246365,0.999999997,754.635961056
19.948805771,0.999999997,755.756443024
19.978382095,0.999999997,756.877125025
20.007924818,0.999999997,757.997678041
20.037529179,0.999999997,759.118804216
20.067077637,0.999999997,760.239207029
20.096661474,0.999999997,761.359618902
20.126194037,0.999999997,762.479321957
20.155685425,0.999999997,763.599624157
20.185180582,0.999999997,764.720133066
20.214712187,0.999999997,765.840713024
20.244003810,0.999999997,766.952311993
20.273563922,0.999999998,768.072657108
20.303128507,0.999999998,769.193139076
20.332635106,0.999999998,770.313691139
20.362184144,0.999999998,771.434368849
20.391638775,0.999999998,772.550922871
20.420951844,0.999999998,773.662506819
20.450492859,0.999999998,774.783027172
20.480072022,0.999999998,775.903557062
20.509651185,0.999999998,777.024201870
20.539234040,0.999999998,778.144906998
20.568617457,0.999999998,779.258358002
20.597888852,0.999999998,780.369649172
20.627480251,0.999999998,781.490388870
20.656996306,0.999999998,782.608633041
20.686557140,0.999999998,783.729200125
20.716073820,0.999999998,784.849641800
20.745522322,0.999999998,785.970143795
20.775077820,0.999999998,787.090806007
20.804483552,0.999999998,788.205588818
20.834022522,0.999999998,789.325974941
20.863517427,0.999999998,790.446393967
20.893090949,0.999999998,791.566905975
20.922628088,0.999999998,792.687293053
20.952086324,0.999999998,793.803579092
20.981591349,0.999999998,794.924053907
21.011098412,0.999999998,796.044555902
21.040674240,0.999999998,797.165023804
21.070244510,0.999999998,798.285652876
21.099832071,0.999999998,799.406102896
21.129377387,0.999999998,800.526561022
21.158880460,0.999999998,801.647008896
21.188452094,0.999999998,802.767513990
21.218021722,0.999999999,803.888015032
21.247574347,0.999999999,805.008718967
21.277099610,0.999999999,806.128942966
21.306693885,0.999999999,807.249742985
21.336203428,0.999999999,808.368191957
21.365710182,0.999999999,809.488797188
21.395250180,0.999999999,810.609457970
21.424508105,0.999999999,811.720602989
21.454024835,0.999999999,812.841062069
21.483589173,0.999999999,813.961737156
21.512894772,0.999999999,815.072504997
21.542456727,0.999999999,816.193176031
21.571965845,0.999999999,817.313689947
21.601505273,0.999999999,818.434281826
21.631065703,1.000000000,819.554723024
21.660435564,1.000000000,820.668135166
21.690045974,1.000000000,821.789469004
21.719582541,1.000000000,822.909932852
21.748977662,1.000000000,824.025187016
21.778543314,1.000000000,825.145681143
21.808085972,1.000000000,826.265820026
21.837612235,1.000000000,827.386165857
21.867161729,1.000000000,828.506707191
21.896603450,1.000000000,829.623426914
21.926021465,1.000000000,830.739622116
21.955601658,1.000000000,831.860031progress,score,seconds
0.027886790,0.968422304,1.096578121
0.057113647,0.995366540,2.198198080
0.086210848,0.972683137,3.297606230
0.115252225,0.955128037,4.395382166
0.144226074,0.939494627,5.492403030
0.173230042,0.924997567,6.588536024
0.202168967,0.911224762,7.684010983
0.231181910,0.897890728,8.779345274
0.260197203,0.884958780,9.874373198
0.289244563,0.872389054,10.970166206
0.318263408,0.860166005,12.065480947
0.347264023,0.848174658,13.160859108
0.376260438,0.836468509,14.255111933
0.405265808,0.825007308,15.350145102
0.434305140,0.813776202,16.445475101
0.463293938,0.802793647,17.540381908
0.492281031,0.792044811,18.635513067
0.521287717,0.781489685,19.730237961
0.550279201,0.771134402,20.824883938
0.579280599,0.760985768,21.919893026
0.608374135,0.751065573,23.015960217
0.637355758,0.741238024,24.110440016
0.666347162,0.731637624,25.204877138
0.695347582,0.722228737,26.299126148
0.724341940,0.712994306,27.393229246
0.753330951,0.703915512,28.487613916
0.782292557,0.695042718,29.581777334
0.811261367,0.686313644,30.676020145
0.840207614,0.677726509,31.770138264
0.869167772,0.669327867,32.864348173
0.898270455,0.661032303,33.958735228
0.927296706,0.652901156,35.052882195
0.956359863,0.644905077,36.147054195
0.985474185,0.637035838,37.241265297
1.012360912,0.636231829,38.335448027
1.041973768,0.646847881,39.427532196
1.071954411,0.657276444,40.521799326
1.101890564,0.667383212,41.616071939
1.131722013,0.677159499,42.710333109
1.161554761,0.686630409,43.805415154
1.191010158,0.695740946,44.899910212
1.220466614,0.704570737,45.994735241
1.250027768,0.713174288,47.089226007
1.279511017,0.721507141,48.184794188
1.308797440,0.729544051,49.279713154
1.338025945,0.737334489,50.374455214
1.367234408,0.744898117,51.469688177
1.396434892,0.752240483,52.564685106
1.425636292,0.759367578,53.659788132
1.454756317,0.766269944,54.755067110
1.483909049,0.772988291,55.850349188
1.513052360,0.779508737,56.946016073
1.542173942,0.785836922,58.041520119
1.571303602,0.791983565,59.137142181
1.600351390,0.797938893,60.232841969
1.629464488,0.803733708,61.328645229
1.658470154,0.809344837,62.420036077
1.687554335,0.814810001,63.516066074
1.716703402,0.820119204,64.613383293
1.745727737,0.825273274,65.709660292
1.774798626,0.830277796,66.806160212
1.803873598,0.835141578,67.902904034
1.832905293,0.839858001,68.999844074
1.861918190,0.844438137,70.096778154
1.890955855,0.848889755,71.193788290
1.920036651,0.853219396,72.291115046
1.949127197,0.857426613,73.388509989
1.978188283,0.861510099,74.484487295
2.007205056,0.865468942,75.582316160
2.036298010,0.869326716,76.680376053
2.065417523,0.873075642,77.778703213
2.094525214,0.876717143,78.877317190
2.123606704,0.880251905,79.976350069
2.152616948,0.883675286,81.074459314
2.181695128,0.887010151,82.173775196
2.210769161,0.890248015,83.273334026
2.239837646,0.893390661,84.373186111
2.269038438,0.896451491,85.474786043
2.298121023,0.899424777,86.575383186
2.327220963,0.902312577,87.676290035
2.356323242,0.905111268,88.777401209
2.385482788,0.907837375,89.879014254
2.414597495,0.910482464,90.981190205
2.443720794,0.913052802,92.083516121
2.472810925,0.915545140,93.186213255
2.501947500,0.917969337,94.288794279
2.530960907,0.920314731,95.387493134
2.560063350,0.922599377,96.491774082
2.589137973,0.924816425,97.592936993
2.618312548,0.926975574,98.696214199
2.647449715,0.929074424,99.798689127
2.676641933,0.931114028,100.904545069
2.705784414,0.933092205,102.010854244
2.735007954,0.935018107,103.117582083
2.764264895,0.936890586,104.224816084
2.793509192,0.938709865,105.332411289
2.822784792,0.940477862,106.440646172
2.851974546,0.942190029,107.548958063
2.881167026,0.943852956,108.657552242
2.910423005,0.945471478,109.766706944
2.939671493,0.947042275,110.876403093
2.968928682,0.948569600,111.986654997
2.998187508,0.950052634,113.097080231
3.027456587,0.951492547,114.207982063
3.056735203,0.952892142,115.319154978
3.086013794,0.954251594,116.430904150
3.115225964,0.955568487,117.542544127
3.144553122,0.956852583,118.654696941
3.173877637,0.958099484,119.766876221
3.203216553,0.959310712,120.879668951
3.232507974,0.960485621,121.990087986
3.261799979,0.961626632,123.103573084
3.291167872,0.962737369,124.217230082
3.320529002,0.963814117,125.331173182
3.349903242,0.964862490,126.445461035
3.379622612,0.965885232,127.566302061
3.408997366,0.966878744,128.681261063
3.438405407,0.967838689,129.796501160
3.467782980,0.968769544,130.911931276
3.497090706,0.969670902,132.027549982
3.526351929,0.970545783,133.143515110
3.555701267,0.971398490,134.259298086
3.584960340,0.972222955,135.372669935
3.614314264,0.973026898,136.489173174
3.643632776,0.973806516,137.604464293
3.672948887,0.974563696,138.721249104
3.702329419,0.975300441,139.837824106
3.731761659,0.976016887,140.954717159
3.761219224,0.976712534,142.071538210
3.790637307,0.977387271,143.188530207
3.820018643,0.978042356,144.305896044
3.849297962,0.978675860,145.418722153
3.878684998,0.979292907,146.535851002
3.908169406,0.979894147,147.653371096
3.937882401,0.980480395,148.775886059
3.966540245,0.981033025,149.892919064
3.996029942,0.981584387,151.009831905
4.025405884,0.982117678,152.126807213
4.054443359,0.982631015,153.243835211
4.086826647,0.983144316,154.579807043
4.118144126,0.983679639,155.799478054
4.148123578,0.984163222,157.013778210
4.179023743,0.984640484,158.243524075
4.213489508,0.985129496,159.714608192
4.244723616,0.985622185,160.928632021
4.275166941,0.986051979,162.148275137
4.306270467,0.986476299,163.379461288
4.338198092,0.986892629,164.700085163
4.368503331,0.987291185,165.945745230
4.400938653,0.987690787,167.215398312
4.432090446,0.988073286,168.465867043
4.463340759,0.988442580,169.692723989
4.492019653,0.988767376,170.938385248
4.524616450,0.989123236,172.212854147
4.555217643,0.989459285,173.428333044
4.585809914,0.989775400,174.649104118
4.615028381,0.990070592,175.865566969
4.646629333,0.990376343,177.108433247
4.677602404,0.990672666,178.329364061
4.708463382,0.990955013,179.552989960
4.740115219,0.991229640,180.858633995
4.771645637,0.991508906,182.081703186
4.801966439,0.991763274,183.297437191
4.832923681,0.992012461,184.524328947
4.866406997,0.992263009,185.949042320
4.898368728,0.992517153,187.198601961
4.930293848,0.992752174,188.443568230
4.960672986,0.992972509,189.658133984
4.992705987,0.993187568,191.018059015
5.023674123,0.993399373,192.259201050
5.056275009,0.993608376,193.533854961
5.086923413,0.993806035,194.749562263
5.117795929,0.993992814,195.977191925
5.147210514,0.994165943,197.219882011
5.179701101,0.994350369,198.486724138
5.210850979,0.994525958,199.737799168
5.242528550,0.994697144,200.976280212
5.272025367,0.994852728,202.197656155
5.303270385,0.995010253,203.427151203
5.334080222,0.995162745,204.643511057
5.364879502,0.995308604,205.861968279
5.396111257,0.995449455,207.147339106
5.427374085,0.995593537,208.362189054
5.457845378,0.995725622,209.578228951
5.488960099,0.995855587,210.806255102
5.523641190,0.995989096,212.248219252
5.555540104,0.996122134,213.488470078
5.586596359,0.996241597,214.706576109
5.617131027,0.996355289,215.920855045
5.651209798,0.996471058,217.330589294
5.683373497,0.996587209,218.579840183
5.714309478,0.996692406,219.794881105
5.745124817,0.996792250,221.017111063
5.777709961,0.996891380,222.393522978
5.809112549,0.996990036,223.640427113
5.841621399,0.997085627,224.907051086
5.872818575,0.997176060,226.156612158
5.904566692,0.997264147,227.410869122
5.933985325,0.997343689,228.652328014
5.966493053,0.997427938,229.918285131
5.997056061,0.997506909,231.128890276
6.027557373,0.997581459,232.344444275
6.056748953,0.997651044,233.557690144
6.088424683,0.997723535,234.795894146
6.119036063,0.997793241,236.008818150
6.150022029,0.997860132,237.236411095
6.180510102,0.997924140,238.489382267
6.212745667,0.997989640,239.742591143
6.243195402,0.998051339,240.955834150
6.274397898,0.998110671,242.188409090
6.308592776,0.998171748,243.593426228
6.340721130,0.998231845,244.841488123
6.372021458,0.998286632,246.065629959
6.402594797,0.998338406,247.279384136
6.436932039,0.998390882,248.714701176
6.468969848,0.998444579,249.961349249
6.500487327,0.998493041,251.191281319
6.531250065,0.998539177,252.405731201
6.564796448,0.998584286,253.828643084
6.596633911,0.998631059,255.074624062
6.628690534,0.998673955,256.326098204
6.659221372,0.998714547,257.539204121
6.691059657,0.998753778,258.825627327
6.721461952,0.998791560,260.070226908
6.753681495,0.998829795,261.322138071
6.783979010,0.998865270,262.534967184
